Record_ID,Year,Paper,Row_Number,Source_Raw_Mark_or_Label,B1_Value,B2_Value,Other_Result,Source_File,Source_Region,Original_Row_Text,Visual_Confidence,Verification_Status,Notes
2016_P3B_015,2016,3B,15,14,14,5,,2016.JPG,Table 2 (Paper 3B Part 1),"14, 5",High,Verified,
2016_P3B_016,2016,3B,16,15,15,5,,2016.JPG,Table 2 (Paper 3B Part 1),"15, 5",High,Verified,
2016_P3B_017,2016,3B,17,16,16,5,,2016.JPG,Table 2 (Paper 3B Part 1),"16, 5",High,Verified,
2016_P3B_018,2016,3B,18,17,17,6,,2016.JPG,Table 2 (Paper 3B Part 1),"17, 6",High,Verified,
2016_P3B_019,2016,3B,19,18,18,6,,2016.JPG,Table 2 (Paper 3B Part 1),"18, 6",High,Verified,
2016_P3B_020,2016,3B,20,19,19,7,,2016.JPG,Table 2 (Paper 3B Part 1),"19, 7",High,Verified,
2016_P3B_021,2016,3B,21,20,20,7,,2016.JPG,Table 2 (Paper 3B Part 1),"20, 7",High,Verified,
2016_P3B_022,2016,3B,22,21,21,7,,2016.JPG,Table 2 (Paper 3B Part 1),"21, 7",High,Verified,
2016_P3B_023,2016,3B,23,22,22,8,,2016.JPG,Table 2 (Paper 3B Part 1),"22, 8",High,Verified,
2016_P3B_024,2016,3B,24,23,23,8,,2016.JPG,Table 2 (Paper 3B Part 1),"23, 8",High,Verified,
2016_P3B_025,2016,3B,25,24,24,9,,2016.JPG,Table 2 (Paper 3B Part 1),"24, 9",High,Verified,
2016_P3B_026,2016,3B,26,25,25,10,,2016.JPG,Table 2 (Paper 3B Part 1),"25, 10",High,Verified,
2016_P3B_027,2016,3B,27,26,26,10,,2016.JPG,Table 2 (Paper 3B Part 1),"26, 10",High,Verified,
2016_P3B_028,2016,3B,28,27,27,11,,2016.JPG,Table 2 (Paper 3B Part 1),"27, 11",High,Verified,
2016_P3B_029,2016,3B,29,28,28,11,,2016.JPG,Table 2 (Paper 3B Part 1),"28, 11",High,Verified,
2016_P3B_030,2016,3B,30,29,29,12,,2016.JPG,Table 2 (Paper 3B Part 1),"29, 12",High,Verified,
2016_P3B_031,2016,3B,31,30,30,13,,2016.JPG,Table 2 (Paper 3B Part 1),"30, 13",High,Verified,
2016_P3B_032,2016,3B,32,31,31,13,,2016.JPG,Table 2 (Paper 3B Part 1),"31, 13",High,Verified,
2016_P3B_033,2016,3B,33,32,32,14,,2016.JPG,Table 2 (Paper 3B Part 1),"32, 14",High,Verified,
2016_P3B_034,2016,3B,34,33,33,15,,2016.JPG,Table 2 (Paper 3B Part 1),"33, 15",High,Verified,
2016_P3B_035,2016,3B,35,34,34,16,,2016.JPG,Table 2 (Paper 3B Part 1),"34, 16",High,Verified,
2016_P3B_036,2016,3B,36,35,35,16,,2016.JPG,Table 2 (Paper 3B Part 1),"35, 16",High,Verified,
2016_P3B_037,2016,3B,37,36,36,17,,2016.JPG,Table 2 (Paper 3B Part 1),"36, 17",High,Verified,
2016_P3B_038,2016,3B,38,37,37,18,,2016.JPG,Table 2 (Paper 3B Part 1),"37, 18",High,Verified,
2016_P3B_039,2016,3B,39,38,38,19,,2016.JPG,Table 2 (Paper 3B Part 1),"38, 19",High,Verified,
2016_P3B_040,2016,3B,40,39,39,20,,2016.JPG,Table 2 (Paper 3B Part 1),"39, 20",High,Verified,
2016_P3B_041,2016,3B,41,40,40,20,,2016.JPG,Table 2 (Paper 3B Part 1),"40, 20",High,Verified,
2016_P3B_042,2016,3B,42,41,41,21,,2016.JPG,Table 2 (Paper 3B Part 1),"41, 21",High,Verified,
2016_P3B_043,2016,3B,43,42,42,22,,2016.JPG,Table 2 (Paper 3B Part 1),"42, 22",High,Verified,
2016_P3B_044,2016,3B,44,43,43,23,,2016.JPG,Table 2 (Paper 3B Part 1),"43, 23",High,Verified,
2016_P3B_045,2016,3B,45,44,44,24,,2016.JPG,Table 2 (Paper 3B Part 1),"44, 24",High,Verified,
2016_P3B_046,2016,3B,46,45,45,25,,2016.JPG,Table 2 (Paper 3B Part 1),"45, 25",High,Verified,
2016_P3B_047,2016,3B,47,46,46,26,,2016.JPG,Table 2 (Paper 3B Part 1),"46, 26",High,Verified,
2016_P3B_048,2016,3B,48,47,47,27,,2016.JPG,Table 3 (Paper 3B Part 2),"47, 27",High,Verified,
2016_P3B_049,2016,3B,49,48,48,29,,2016.JPG,Table 3 (Paper 3B Part 2),"48, 29",High,Verified,
2016_P3B_050,2016,3B,50,49,49,30,,2016.JPG,Table 3 (Paper 3B Part 2),"49, 30",High,Verified,
2016_P3B_051,2016,3B,51,50,50,33,,2016.JPG,Table 3 (Paper 3B Part 2),"50, 33",High,Verified,
2016_P3B_052,2016,3B,52,51,51,35,,2016.JPG,Table 3 (Paper 3B Part 2),"51, 35",High,Verified,
2016_P3B_053,2016,3B,53,52,52,38,,2016.JPG,Table 3 (Paper 3B Part 2),"52, 38",High,Verified,
2016_P3B_054,2016,3B,54,53,53,41,,2016.JPG,Table 3 (Paper 3B Part 2),"53, 41",High,Verified,
2016_P3B_055,2016,3B,55,54,54,44,,2016.JPG,Table 3 (Paper 3B Part 2),"54, 44",High,Verified,
2017_1B_00,2017,1B,1,0,0,0,,2017.JPG,Paper 1B Table,1B1 (easier): 0 | 1B2 (more difficult): 0,High,Verified,
2017_1B_01,2017,1B,2,1,1,1,,2017.JPG,Paper 1B Table,1B1 (easier): 1 | 1B2 (more difficult): 1,High,Verified,
2017_1B_02,2017,1B,3,2,2,1,,2017.JPG,Paper 1B Table,1B1 (easier): 2 | 1B2 (more difficult): 1,High,Verified,
2017_1B_03,2017,1B,4,3,3,2,,2017.JPG,Paper 1B Table,1B1 (easier): 3 | 1B2 (more difficult): 2,High,Verified,
2017_1B_04,2017,1B,5,4,4,3,,2017.JPG,Paper 1B Table,1B1 (easier): 4 | 1B2 (more difficult): 3,High,Verified,
2017_1B_05,2017,1B,6,5,5,3,,2017.JPG,Paper 1B Table,1B1 (easier): 5 | 1B2 (more difficult): 3,High,Verified,
2017_1B_06,2017,1B,7,6,6,4,,2017.JPG,Paper 1B Table,1B1 (easier): 6 | 1B2 (more difficult): 4,High,Verified,
2017_1B_07,2017,1B,8,7,7,4,,2017.JPG,Paper 1B Table,1B1 (easier): 7 | 1B2 (more difficult): 4,High,Verified,
2017_1B_08,2017,1B,9,8,8,4,,2017.JPG,Paper 1B Table,1B1 (easier): 8 | 1B2 (more difficult): 4,High,Verified,
2017_1B_09,2017,1B,10,9,9,5,,2017.JPG,Paper 1B Table,1B1 (easier): 9 | 1B2 (more difficult): 5,High,Verified,
2017_1B_10,2017,1B,11,10,10,6,,2017.JPG,Paper 1B Table,1B1 (easier): 10 | 1B2 (more difficult): 6,High,Verified,
2017_1B_11,2017,1B,12,11,11,6,,2017.JPG,Paper 1B Table,1B1 (easier): 11 | 1B2 (more difficult): 6,High,Verified,
2017_1B_12,2017,1B,13,12,12,6,,2017.JPG,Paper 1B Table,1B1 (easier): 12 | 1B2 (more difficult): 6,High,Verified,
2017_1B_13,2017,1B,14,13,13,7,,2017.JPG,Paper 1B Table,1B1 (easier): 13 | 1B2 (more difficult): 7,High,Verified,
2017_1B_14,2017,1B,15,14,14,7,,2017.JPG,Paper 1B Table,1B1 (easier): 14 | 1B2 (more difficult): 7,High,Verified,
2017_1B_15,2017,1B,16,15,15,8,,2017.JPG,Paper 1B Table,1B1 (easier): 15 | 1B2 (more difficult): 8,High,Verified,
2017_1B_16,2017,1B,17,16,16,8,,2017.JPG,Paper 1B Table,1B1 (easier): 16 | 1B2 (more difficult): 8,High,Verified,
2017_1B_17,2017,1B,18,17,17,8,,2017.JPG,Paper 1B Table,1B1 (easier): 17 | 1B2 (more difficult): 8,High,Verified,
2017_1B_18,2017,1B,19,18,18,9,,2017.JPG,Paper 1B Table,1B1 (easier): 18 | 1B2 (more difficult): 9,High,Verified,
2017_1B_19,2017,1B,20,19,19,9,,2017.JPG,Paper 1B Table,1B1 (easier): 19 | 1B2 (more difficult): 9,High,Verified,
2017_1B_20,2017,1B,21,20,20,10,,2017.JPG,Paper 1B Table,1B1 (easier): 20 | 1B2 (more difficult): 10,High,Verified,
2017_1B_21,2017,1B,22,21,21,10,,2017.JPG,Paper 1B Table,1B1 (easier): 21 | 1B2 (more difficult): 10,High,Verified,
2017_1B_22,2017,1B,23,22,22,11,,2017.JPG,Paper 1B Table,1B1 (easier): 22 | 1B2 (more difficult): 11,High,Verified,
2017_1B_23,2017,1B,24,23,23,11,,2017.JPG,Paper 1B Table,1B1 (easier): 23 | 1B2 (more difficult): 11,High,Verified,
2017_1B_24,2017,1B,25,24,24,12,,2017.JPG,Paper 1B Table,1B1 (easier): 24 | 1B2 (more difficult): 12,High,Verified,
2017_1B_25,2017,1B,26,25,25,12,,2017.JPG,Paper 1B Table,1B1 (easier): 25 | 1B2 (more difficult): 12,High,Verified,
2017_1B_26,2017,1B,27,26,26,13,,2017.JPG,Paper 1B Table,1B1 (easier): 26 | 1B2 (more difficult): 13,High,Verified,
2017_1B_27,2017,1B,28,27,27,14,,2017.JPG,Paper 1B Table,1B1 (easier): 27 | 1B2 (more difficult): 14,High,Verified,
2017_1B_28,2017,1B,29,28,28,15,,2017.JPG,Paper 1B Table,1B1 (easier): 28 | 1B2 (more difficult): 15,High,Verified,
2017_1B_29,2017,1B,30,29,29,16,,2017.JPG,Paper 1B Table,1B1 (easier): 29 | 1B2 (more difficult): 16,High,Verified,
2017_1B_30,2017,1B,31,30,30,18,,2017.JPG,Paper 1B Table,1B1 (easier): 30 | 1B2 (more difficult): 18,High,Verified,
2017_1B_31,2017,1B,32,31,31,19,,2017.JPG,Paper 1B Table,1B1 (easier): 31 | 1B2 (more difficult): 19,High,Verified,
2017_1B_32,2017,1B,33,32,32,21,,2017.JPG,Paper 1B Table,1B1 (easier): 32 | 1B2 (more difficult): 21,High,Verified,
2017_1B_33,2017,1B,34,33,33,23,,2017.JPG,Paper 1B Table,1B1 (easier): 33 | 1B2 (more difficult): 23,High,Verified,
2017_1B_34,2017,1B,35,34,34,24,,2017.JPG,Paper 1B Table,1B1 (easier): 34 | 1B2 (more difficult): 24,High,Verified,
2017_1B_35,2017,1B,36,35,35,26,,2017.JPG,Paper 1B Table,1B1 (easier): 35 | 1B2 (more difficult): 26,High,Verified,
2017_1B_36,2017,1B,37,36,36,28,,2017.JPG,Paper 1B Table,1B1 (easier): 36 | 1B2 (more difficult): 28,High,Verified,
2017_1B_37,2017,1B,38,37,37,29,,2017.JPG,Paper 1B Table,1B1 (easier): 37 | 1B2 (more difficult): 29,High,Verified,
2017_1B_38,2017,1B,39,38,38,32,,2017.JPG,Paper 1B Table,1B1 (easier): 38 | 1B2 (more difficult): 32,High,Verified,
2017_1B_39,2017,1B,40,39,39,34,,2017.JPG,Paper 1B Table,1B1 (easier): 39 | 1B2 (more difficult): 34,High,Verified,
2017_1B_40,2017,1B,41,40,40,36,,2017.JPG,Paper 1B Table,1B1 (easier): 40 | 1B2 (more difficult): 36,High,Verified,
2017_1B_41,2017,1B,42,41,41,38,,2017.JPG,Paper 1B Table,1B1 (easier): 41 | 1B2 (more difficult): 38,High,Verified,
2017_1B_42,2017,1B,43,42,42,40,,2017.JPG,Paper 1B Table,1B1 (easier): 42 | 1B2 (more difficult): 40,High,Verified,
2017_1B_43,2017,1B,44,43,43,42,,2017.JPG,Paper 1B Table,1B1 (easier): 43 | 1B2 (more difficult): 42,High,Verified,
2017_3B_00,2017,3B,1,0,0,0,,2017.JPG,Paper 3B Table,3B1 (easier): 0 | 3B2 (more difficult): 0,High,Verified,
2017_3B_01,2017,3B,2,1,1,1,,2017.JPG,Paper 3B Table,3B1 (easier): 1 | 3B2 (more difficult): 1,High,Verified,
2017_3B_02,2017,3B,3,2,2,1,,2017.JPG,Paper 3B Table,3B1 (easier): 2 | 3B2 (more difficult): 1,High,Verified,
2017_3B_03,2017,3B,4,3,3,1,,2017.JPG,Paper 3B Table,3B1 (easier): 3 | 3B2 (more difficult): 1,High,Verified,
2017_3B_04,2017,3B,5,4,4,1,,2017.JPG,Paper 3B Table,3B1 (easier): 4 | 3B2 (more difficult): 1,High,Verified,
2017_3B_05,2017,3B,6,5,5,2,,2017.JPG,Paper 3B Table,3B1 (easier): 5 | 3B2 (more difficult): 2,High,Verified,
2017_3B_06,2017,3B,7,6,6,2,,2017.JPG,Paper 3B Table,3B1 (easier): 6 | 3B2 (more difficult): 2,High,Verified,
2017_3B_07,2017,3B,8,7,7,2,,2017.JPG,Paper 3B Table,3B1 (easier): 7 | 3B2 (more difficult): 2,High,Verified,
2017_3B_08,2017,3B,9,8,8,2,,2017.JPG,Paper 3B Table,3B1 (easier): 8 | 3B2 (more difficult): 2,High,Verified,
2017_3B_09,2017,3B,10,9,9,3,,2017.JPG,Paper 3B Table,3B1 (easier): 9 | 3B2 (more difficult): 3,High,Verified,
2017_3B_10,2017,3B,11,10,10,3,,2017.JPG,Paper 3B Table,3B1 (easier): 10 | 3B2 (more difficult): 3,High,Verified,
2017_3B_11,2017,3B,12,11,11,3,,2017.JPG,Paper 3B Table,3B1 (easier): 11 | 3B2 (more difficult): 3,High,Verified,
2017_3B_12,2017,3B,13,12,12,3,,2017.JPG,Paper 3B Table,3B1 (easier): 12 | 3B2 (more difficult): 3,High,Verified,
2017_3B_13,2017,3B,14,13,13,4,,2017.JPG,Paper 3B Table,3B1 (easier): 13 | 3B2 (more difficult): 4,High,Verified,
2017_3B_14,2017,3B,15,14,14,4,,2017.JPG,Paper 3B Table,3B1 (easier): 14 | 3B2 (more difficult): 4,High,Verified,
2017_3B_15,2017,3B,16,15,15,4,,2017.JPG,Paper 3B Table,3B1 (easier): 15 | 3B2 (more difficult): 4,High,Verified,
2017_3B_16,2017,3B,17,16,16,5,,2017.JPG,Paper 3B Table,3B1 (easier): 16 | 3B2 (more difficult): 5,High,Verified,
2017_3B_17,2017,3B,18,17,17,5,,2017.JPG,Paper 3B Table,3B1 (easier): 17 | 3B2 (more difficult): 5,High,Verified,
2017_3B_18,2017,3B,19,18,18,5,,2017.JPG,Paper 3B Table,3B1 (easier): 18 | 3B2 (more difficult): 5,High,Verified,
2017_3B_19,2017,3B,20,19,19,5,,2017.JPG,Paper 3B Table,3B1 (easier): 19 | 3B2 (more difficult): 5,High,Verified,
2017_3B_20,2017,3B,21,20,20,6,,2017.JPG,Paper 3B Table,3B1 (easier): 20 | 3B2 (more difficult): 6,High,Verified,
2017_3B_21,2017,3B,22,21,21,6,,2017.JPG,Paper 3B Table,3B1 (easier): 21 | 3B2 (more difficult): 6,High,Verified,
2017_3B_22,2017,3B,23,22,22,7,,2017.JPG,Paper 3B Table,3B1 (easier): 22 | 3B2 (more difficult): 7,High,Verified,
2017_3B_23,2017,3B,24,23,23,7,,2017.JPG,Paper 3B Table,3B1 (easier): 23 | 3B2 (more difficult): 7,High,Verified,
2017_3B_24,2017,3B,25,24,24,8,,2017.JPG,Paper 3B Table,3B1 (easier): 24 | 3B2 (more difficult): 8,High,Verified,
2017_3B_25,2017,3B,26,25,25,8,,2017.JPG,Paper 3B Table,3B1 (easier): 25 | 3B2 (more difficult): 8,High,Verified,
2017_3B_26,2017,3B,27,26,26,9,,2017.JPG,Paper 3B Table,3B1 (easier): 26 | 3B2 (more difficult): 9,High,Verified,
2017_3B_27,2017,3B,28,27,27,9,,2017.JPG,Paper 3B Table,3B1 (easier): 27 | 3B2 (more difficult): 9,High,Verified,
2017_3B_28,2017,3B,29,28,28,10,,2017.JPG,Paper 3B Table,3B1 (easier): 28 | 3B2 (more difficult): 10,High,Verified,
2017_3B_29,2017,3B,30,29,29,11,,2017.JPG,Paper 3B Table,3B1 (easier): 29 | 3B2 (more difficult): 11,High,Verified,
2017_3B_30,2017,3B,31,30,30,11,,2017.JPG,Paper 3B Table,3B1 (easier): 30 | 3B2 (more difficult): 11,High,Verified,
2017_3B_31,2017,3B,32,31,31,12,,2017.JPG,Paper 3B Table,3B1 (easier): 31 | 3B2 (more difficult): 12,High,Verified,
2017_3B_32,2017,3B,33,32,32,13,,2017.JPG,Paper 3B Table,3B1 (easier): 32 | 3B2 (more difficult): 13,High,Verified,
2017_3B_33,2017,3B,34,33,33,14,,2017.JPG,Paper 3B Table,3B1 (easier): 33 | 3B2 (more difficult): 14,High,Verified,
2017_3B_34,2017,3B,35,34,34,15,,2017.JPG,Paper 3B Table,3B1 (easier): 34 | 3B2 (more difficult): 15,High,Verified,
2017_3B_35,2017,3B,36,35,35,15,,2017.JPG,Paper 3B Table,3B1 (easier): 35 | 3B2 (more difficult): 15,High,Verified,
2017_3B_36,2017,3B,37,36,36,16,,2017.JPG,Paper 3B Table,3B1 (easier): 36 | 3B2 (more difficult): 16,High,Verified,
2017_3B_37,2017,3B,38,37,37,17,,2017.JPG,Paper 3B Table,3B1 (easier): 37 | 3B2 (more difficult): 17,High,Verified,
2017_3B_38,2017,3B,39,38,38,18,,2017.JPG,Paper 3B Table,3B1 (easier): 38 | 3B2 (more difficult): 18,High,Verified,
2017_3B_39,2017,3B,40,39,39,19,,2017.JPG,Paper 3B Table,3B1 (easier): 39 | 3B2 (more difficult): 19,High,Verified,
2017_3B_40,2017,3B,41,40,40,20,,2017.JPG,Paper 3B Table,3B1 (easier): 40 | 3B2 (more difficult): 20,High,Verified,
2017_3B_41,2017,3B,42,41,41,21,,2017.JPG,Paper 3B Table,3B1 (easier): 41 | 3B2 (more difficult): 21,High,Verified,
2017_3B_42,2017,3B,43,42,42,22,,2017.JPG,Paper 3B Table,3B1 (easier): 42 | 3B2 (more difficult): 22,High,Verified,
2017_3B_43,2017,3B,44,43,43,23,,2017.JPG,Paper 3B Table,3B1 (easier): 43 | 3B2 (more difficult): 23,High,Verified,
2017_3B_44,2017,3B,45,44,44,24,,2017.JPG,Paper 3B Table,3B1 (easier): 44 | 3B2 (more difficult): 24,High,Verified,
2017_3B_45,2017,3B,46,45,45,26,,2017.JPG,Paper 3B Table,3B1 (easier): 45 | 3B2 (more difficult): 26,High,Verified,
2017_3B_46,2017,3B,47,46,46,27,,2017.JPG,Paper 3B Table,3B1 (easier): 46 | 3B2 (more difficult): 27,High,Verified,
2017_3B_47,2017,3B,48,47,47,29,,2017.JPG,Paper 3B Table,3B1 (easier): 47 | 3B2 (more difficult): 29,High,Verified,
2017_3B_48,2017,3B,49,48,48,30,,2017.JPG,Paper 3B Table,3B1 (easier): 48 | 3B2 (more difficult): 30,High,Verified,
2017_3B_49,2017,3B,50,49,49,32,,2017.JPG,Paper 3B Table,3B1 (easier): 49 | 3B2 (more difficult): 32,High,Verified,
2017_3B_50,2017,3B,51,50,50,35,,2017.JPG,Paper 3B Table,3B1 (easier): 50 | 3B2 (more difficult): 35,High,Verified,
2017_3B_51,2017,3B,52,51,51,37,,2017.JPG,Paper 3B Table,3B1 (easier): 51 | 3B2 (more difficult): 37,High,Verified,
2017_3B_52,2017,3B,53,52,52,40,,2017.JPG,Paper 3B Table,3B1 (easier): 52 | 3B2 (more difficult): 40,High,Verified,
2017_3B_53,2017,3B,54,53,53,43,,2017.JPG,Paper 3B Table,3B1 (easier): 53 | 3B2 (more difficult): 43,High,Verified,
2018_1B_00,2018,1B,1,0,0,0,,2018.JPG,Paper 1B Table (left),0 | 0,High,Verified,
2018_1B_01,2018,1B,2,1,1,0,,2018.JPG,Paper 1B Table (left),1 | 0,High,Verified,
2018_1B_02,2018,1B,3,2,2,1,,2018.JPG,Paper 1B Table (left),2 | 1,High,Verified,
2018_1B_03,2018,1B,4,3,3,1,,2018.JPG,Paper 1B Table (left),3 | 1,High,Verified,
2018_1B_04,2018,1B,5,4,4,1,,2018.JPG,Paper 1B Table (left),4 | 1,High,Verified,
2018_1B_05,2018,1B,6,5,5,2,,2018.JPG,Paper 1B Table (left),5 | 2,High,Verified,
2018_1B_06,2018,1B,7,6,6,2,,2018.JPG,Paper 1B Table (left),6 | 2,High,Verified,
2018_1B_07,2018,1B,8,7,7,2,,2018.JPG,Paper 1B Table (left),7 | 2,High,Verified,
2018_1B_08,2018,1B,9,8,8,2,,2018.JPG,Paper 1B Table (left),8 | 2,High,Verified,
2018_1B_09,2018,1B,10,9,9,3,,2018.JPG,Paper 1B Table (left),9 | 3,High,Verified,
2018_1B_10,2018,1B,11,10,10,3,,2018.JPG,Paper 1B Table (left),10 | 3,High,Verified,
2018_1B_11,2018,1B,12,11,11,3,,2018.JPG,Paper 1B Table (left),11 | 3,High,Verified,
2018_1B_12,2018,1B,13,12,12,4,,2018.JPG,Paper 1B Table (left),12 | 4,High,Verified,
2018_1B_13,2018,1B,14,13,13,4,,2018.JPG,Paper 1B Table (left),13 | 4,High,Verified,
2018_1B_14,2018,1B,15,14,14,5,,2018.JPG,Paper 1B Table (left),14 | 5,High,Verified,
2018_1B_15,2018,1B,16,15,15,5,,2018.JPG,Paper 1B Table (left),15 | 5,High,Verified,
2018_1B_16,2018,1B,17,16,16,5,,2018.JPG,Paper 1B Table (left),16 | 5,High,Verified,
2018_1B_17,2018,1B,18,17,17,5,,2018.JPG,Paper 1B Table (left),17 | 5,High,Verified,
2018_1B_18,2018,1B,19,18,18,6,,2018.JPG,Paper 1B Table (left),18 | 6,High,Verified,
2018_1B_19,2018,1B,20,19,19,6,,2018.JPG,Paper 1B Table (left),19 | 6,High,Verified,
2018_1B_20,2018,1B,21,20,20,7,,2018.JPG,Paper 1B Table (left),20 | 7,High,Verified,
2018_1B_21,2018,1B,22,21,21,8,,2018.JPG,Paper 1B Table (left),21 | 8,High,Verified,
2018_1B_22,2018,1B,23,22,22,8,,2018.JPG,Paper 1B Table (left),22 | 8,High,Verified,
2018_1B_23,2018,1B,24,23,23,9,,2018.JPG,Paper 1B Table (left),23 | 9,High,Verified,
2018_1B_24,2018,1B,25,24,24,10,,2018.JPG,Paper 1B Table (left),24 | 10,High,Verified,
2018_1B_25,2018,1B,26,25,25,10,,2018.JPG,Paper 1B Table (left),25 | 10,High,Verified,
2018_1B_26,2018,1B,27,26,26,11,,2018.JPG,Paper 1B Table (left),26 | 11,High,Verified,
2018_1B_27,2018,1B,28,27,27,12,,2018.JPG,Paper 1B Table (left),27 | 12,High,Verified,
2018_1B_28,2018,1B,29,28,28,13,,2018.JPG,Paper 1B Table (left),28 | 13,High,Verified,
2018_1B_29,2018,1B,30,29,29,14,,2018.JPG,Paper 1B Table (left),29 | 14,High,Verified,
2018_1B_30,2018,1B,31,30,30,15,,2018.JPG,Paper 1B Table (left),30 | 15,High,Verified,
2018_1B_31,2018,1B,32,31,31,16,,2018.JPG,Paper 1B Table (left),31 | 16,High,Verified,
2018_1B_32,2018,1B,33,32,32,17,,2018.JPG,Paper 1B Table (left),32 | 17,High,Verified,
2018_1B_33,2018,1B,34,33,33,19,,2018.JPG,Paper 1B Table (left),33 | 19,High,Verified,
2018_1B_34,2018,1B,35,34,34,20,,2018.JPG,Paper 1B Table (left),34 | 20,High,Verified,
2018_1B_35,2018,1B,36,35,35,22,,2018.JPG,Paper 1B Table (left),35 | 22,High,Verified,
2018_1B_36,2018,1B,37,36,36,23,,2018.JPG,Paper 1B Table (left),36 | 23,High,Verified,
2018_1B_37,2018,1B,38,37,37,25,,2018.JPG,Paper 1B Table (left),37 | 25,High,Verified,
2018_1B_38,2018,1B,39,38,38,28,,2018.JPG,Paper 1B Table (left),38 | 28,High,Verified,
2018_1B_39,2018,1B,40,39,39,31,,2018.JPG,Paper 1B Table (left),39 | 31,High,Verified,
2018_1B_40,2018,1B,41,40,40,34,,2018.JPG,Paper 1B Table (left),40 | 34,High,Verified,
2018_1B_41,2018,1B,42,41,41,37,,2018.JPG,Paper 1B Table (left),41 | 37,High,Verified,
2018_1B_42,2018,1B,43,42,42,40,,2018.JPG,Paper 1B Table (left),42 | 40,High,Verified,
2018_3B_00,2018,3B,1,0,0,0,,2018.JPG,"Paper 3B Table (middle, 0-42)",0 | 0,High,Verified,
2018_3B_01,2018,3B,2,1,1,1,,2018.JPG,"Paper 3B Table (middle, 0-42)",1 | 1,High,Verified,
2018_3B_02,2018,3B,3,2,2,1,,2018.JPG,"Paper 3B Table (middle, 0-42)",2 | 1,High,Verified,
2018_3B_03,2018,3B,4,3,3,1,,2018.JPG,"Paper 3B Table (middle, 0-42)",3 | 1,High,Verified,
2018_3B_04,2018,3B,5,4,4,2,,2018.JPG,"Paper 3B Table (middle, 0-42)",4 | 2,High,Verified,
2018_3B_05,2018,3B,6,5,5,2,,2018.JPG,"Paper 3B Table (middle, 0-42)",5 | 2,High,Verified,
2018_3B_06,2018,3B,7,6,6,2,,2018.JPG,"Paper 3B Table (middle, 0-42)",6 | 2,High,Verified,
2018_3B_07,2018,3B,8,7,7,2,,2018.JPG,"Paper 3B Table (middle, 0-42)",7 | 2,High,Verified,
2018_3B_08,2018,3B,9,8,8,2,,2018.JPG,"Paper 3B Table (middle, 0-42)",8 | 2,High,Verified,
2018_3B_09,2018,3B,10,9,9,2,,2018.JPG,"Paper 3B Table (middle, 0-42)",9 | 2,High,Verified,
2018_3B_10,2018,3B,11,10,10,2,,2018.JPG,"Paper 3B Table (middle, 0-42)",10 | 2,High,Verified,
2018_3B_11,2018,3B,12,11,11,3,,2018.JPG,"Paper 3B Table (middle, 0-42)",11 | 3,High,Verified,
2018_3B_12,2018,3B,13,12,12,3,,2018.JPG,"Paper 3B Table (middle, 0-42)",12 | 3,High,Verified,
2018_3B_13,2018,3B,14,13,13,3,,2018.JPG,"Paper 3B Table (middle, 0-42)",13 | 3,High,Verified,
2018_3B_14,2018,3B,15,14,14,3,,2018.JPG,"Paper 3B Table (middle, 0-42)",14 | 3,High,Verified,
2018_3B_15,2018,3B,16,15,15,3,,2018.JPG,"Paper 3B Table (middle, 0-42)",15 | 3,High,Verified,
2018_3B_16,2018,3B,17,16,16,3,,2018.JPG,"Paper 3B Table (middle, 0-42)",16 | 3,High,Verified,
2018_3B_17,2018,3B,18,17,17,3,,2018.JPG,"Paper 3B Table (middle, 0-42)",17 | 3,High,Verified,
2018_3B_18,2018,3B,19,18,18,4,,2018.JPG,"Paper 3B Table (middle, 0-42)",18 | 4,High,Verified,
2018_3B_19,2018,3B,20,19,19,4,,2018.JPG,"Paper 3B Table (middle, 0-42)",19 | 4,High,Verified,
2018_3B_20,2018,3B,21,20,20,5,,2018.JPG,"Paper 3B Table (middle, 0-42)",20 | 5,High,Verified,
2018_3B_21,2018,3B,22,21,21,5,,2018.JPG,"Paper 3B Table (middle, 0-42)",21 | 5,High,Verified,
2018_3B_22,2018,3B,23,22,22,5,,2018.JPG,"Paper 3B Table (middle, 0-42)",22 | 5,High,Verified,
2018_3B_23,2018,3B,24,23,23,6,,2018.JPG,"Paper 3B Table (middle, 0-42)",23 | 6,High,Verified,
2018_3B_24,2018,3B,25,24,24,6,,2018.JPG,"Paper 3B Table (middle, 0-42)",24 | 6,High,Verified,
2018_3B_25,2018,3B,26,25,25,7,,2018.JPG,"Paper 3B Table (middle, 0-42)",25 | 7,High,Verified,
2018_3B_26,2018,3B,27,26,26,7,,2018.JPG,"Paper 3B Table (middle, 0-42)",26 | 7,High,Verified,
2018_3B_27,2018,3B,28,27,27,8,,2018.JPG,"Paper 3B Table (middle, 0-42)",27 | 8,High,Verified,
2018_3B_28,2018,3B,29,28,28,8,,2018.JPG,"Paper 3B Table (middle, 0-42)",28 | 8,High,Verified,
2018_3B_29,2018,3B,30,29,29,9,,2018.JPG,"Paper 3B Table (middle, 0-42)",29 | 9,High,Verified,
2018_3B_30,2018,3B,31,30,30,10,,2018.JPG,"Paper 3B Table (middle, 0-42)",30 | 10,High,Verified,
2018_3B_31,2018,3B,32,31,31,11,,2018.JPG,"Paper 3B Table (middle, 0-42)",31 | 11,High,Verified,
